1.407889706515768613e-01,2.858930133126032502e-01,6.394001171430907515e-01,1.515612347358533452e+00,2.370313852392350373e+00,1.111484237331284985e-01
1.569720000164450957e-01,3.479213228387263990e-01,6.658262967700254720e-01,1.546088005700774204e+00,2.440582381657202315e+00,3.746164162778263251e-01
9.717506699589760488e-02,2.325454280439218646e-01,6.345804911152559402e-01,1.565951640592103011e+00,2.749128991039423209e+00,2.453612562840929989e-01
1.041927555912545295e-01,2.382745441000226616e-01,6.216622528757059785e-01,1.534253230978524840e+00,2.663782375163751048e+00,1.524823336437134691e-01
8.134596158199246252e-02,1.746671849188611292e-01,6.199209743043018195e-01,1.686506008486379882e+00,2.827637917406114365e+00,3.329186683161718396e-01
2.138824004940191037e-01,2.854678845593237035e-01,7.462211174431875316e-01,6.104403524114923041e-01,1.725419259535635685e+00,1.032613391107402578e-01
1.959173483431372875e-01,3.047606322676772450e-01,7.320002391200381986e-01,7.097018430343666751e-01,1.881865415667046237e+00,9.851398530656062247e-02
1.884339924279540557e-01,2.572514818773685707e-01,7.094964236787902889e-01,7.734225698830693441e-01,1.923518212306865482e+00,4.704892168449596734e-02
1.713939084901550114e-01,2.470848314060829776e-01,7.013072970231424286e-01,8.704207560003887068e-01,2.048998117297717858e+00,6.552718923565713227e-02
1.248407935496889665e-01,1.986606419849059058e-01,6.391685959808020012e-01,1.242307193988274605e+00,2.402768291135604084e+00,6.411157335037424854e-02
1.127306221701485367e-01,1.952960515660933372e-01,6.379822176696373637e-01,1.359351213034042827e+00,2.528014842459338940e+00,1.232402350690476600e-01
1.230836314808276682e-01,1.981423897904317777e-01,6.639881283459766470e-01,1.116456936481715401e+00,2.398586671600128284e+00,1.898671970887687299e-01
1.185061317531480307e-01,2.771353609950442110e-01,6.157145156635717154e-01,1.906621481553461006e+00,2.605020516101109518e+00,2.341183197208396571e-01
1.147061305773133949e-01,2.009077511093836088e-01,6.544615794164229117e-01,1.305501570951964618e+00,2.509473962564478189e+00,1.836463790556664144e-01
5.750238227325275842e-02,1.216354095811874453e-01,5.574367733174401263e-01,2.359577948369125266e+00,3.078853809117799489e+00,2.215854649680366606e-01
4.942313942765350770e-02,8.896122825770090559e-02,5.270621224990262865e-01,2.620963301266478584e+00,3.183033399029170152e+00,1.832052665028092997e-01
6.172709330005913403e-02,1.354298254137919766e-01,5.438946635777676120e-01,2.285249246914780041e+00,3.029829916640587761e+00,1.101161270297586064e-01
5.448789664453075610e-02,1.078328960580442475e-01,5.503341336172851150e-01,2.480682959220030348e+00,3.101195167423800747e+00,1.925724112199997951e-01
6.783292367623641739e-02,1.285143976937777321e-01,5.242053356593044944e-01,2.517381692741230026e+00,2.977371714071799236e+00,-1.467495814514466375e-02
7.381328761050125198e-02,1.373408803809153533e-01,5.740757804835782130e-01,2.123303533832151313e+00,2.908941979918236775e+00,9.283593848448520869e-02
6.566941187726578477e-02,1.315348362646973079e-01,5.573990956853338563e-01,2.070834547986914131e+00,3.015339272668807524e+00,1.834863354513432687e-01
6.697419392849279784e-02,1.393410099439639782e-01,5.820932695224623199e-01,1.896697761798334936e+00,2.959676415493244672e+00,2.629412279430183297e-01
6.507620793961621519e-02,1.356727561299517493e-01,5.669033299169140561e-01,2.062599196709098415e+00,2.982303836701149624e+00,2.030008328312986887e-01
1.048473566960022585e-01,2.477528908755222969e-01,5.861663470094167216e-01,2.297424124639652732e+00,2.712294162685058296e+00,1.857363969387245961e-01
