6.928502424751935285e-02,1.863184119889007562e-01,5.094326029675306788e-01,3.793878685798810491e+00,3.191188239849448216e+00,8.656272941646087071e-02
9.595639233754545139e-02,2.470450177609345710e-01,5.562777901558789706e-01,3.236881741327373163e+00,3.020251215730575645e+00,1.802632344058658909e-01
8.042390192653563197e-02,2.106695170537362660e-01,5.415963818773527061e-01,3.335903900207660921e+00,3.149191135900053506e+00,1.737735189421140969e-01
7.275292236826234882e-02,1.929389488117988771e-01,5.285295076373874856e-01,3.462949691747913228e+00,3.216466002443985950e+00,1.537454537830927614e-01
6.712285409875431985e-02,1.744623133482330890e-01,5.245309155399382472e-01,3.503316544121616083e+00,3.264867715463054765e+00,1.706748509056280616e-01
7.798773207284838416e-02,1.800780167496229822e-01,5.423852054672960721e-01,3.275106889515110087e+00,3.138040711279180162e+00,1.515305652932570635e-01
8.413191486186913370e-02,1.879005464784300472e-01,5.531339843737883566e-01,3.135398013058104283e+00,3.065116379099708244e+00,1.350290905397308894e-01
8.576729734657763393e-02,1.852451305887560795e-01,5.544413180331129176e-01,3.127712726330450277e+00,3.039214520715537660e+00,1.199293796633734144e-01
8.539778823500164540e-02,1.818634825347810735e-01,5.530649234328157693e-01,3.162304410782044606e+00,3.036666680113144334e+00,1.094613258168393305e-01
8.282805460953276966e-02,1.759857588615726942e-01,5.475367244334802264e-01,3.208426321813019122e+00,3.058029500590871752e+00,1.030364547934096986e-01
8.039390416746466927e-02,1.708126842224597652e-01,5.433193681276100584e-01,3.265266232434146154e+00,3.081830739061483193e+00,1.000108556306157082e-01
7.883404336708425830e-02,1.673785886265237444e-01,5.416282245745239754e-01,3.295201083650942664e+00,3.094701834812370489e+00,9.979053772063573025e-02
7.943787233437461792e-02,1.725294984332007286e-01,5.423120052382827128e-01,3.295250309996204052e+00,3.091837496518449413e+00,1.055652547613297326e-01
7.766498505927157958e-02,1.687106587201330499e-01,5.401024909229107385e-01,3.328885001997430315e+00,3.108684614652564182e+00,1.060337745743545612e-01
7.479330368159448073e-02,1.629325516362733484e-01,5.347722511366100884e-01,3.406908319747208314e+00,3.143382670352117270e+00,1.090987611999527096e-01
7.210980852439928535e-02,1.568374199678251868e-01,5.288258444400582015e-01,3.483430353788099509e+00,3.175714300533316603e+00,1.085458681813888104e-01
7.000159008813230943e-02,1.529098812783300232e-01,5.235797724926046781e-01,3.546415168276360497e+00,3.200735930073734359e+00,1.049093040155019002e-01
6.791717669047590833e-02,1.485621050876290150e-01,5.192786901505519470e-01,3.617776485146436016e+00,3.226250334500517791e+00,1.048680285902192783e-01
6.622348327180134497e-02,1.446620450163403071e-01,5.140166226244793357e-01,3.693426408472514133e+00,3.246628362252272471e+00,1.000723844577081634e-01
6.488196940963694703e-02,1.419268049752210881e-01,5.113124435735620921e-01,3.732229280709141506e+00,3.261306380170299057e+00,9.882242641511521097e-02
6.376274724758325407e-02,1.397436451124139389e-01,5.091220415038629765e-01,3.744178853048253153e+00,3.272682123823183797e+00,9.798182109976574794e-02
6.264645013381570093e-02,1.376909214582910101e-01,5.076426863336686024e-01,3.759655821159805011e+00,3.284806924141190798e+00,1.004177555957301432e-01
6.150168729002166573e-02,1.353599975026253122e-01,5.055610535210631751e-01,3.785243731096586739e+00,3.297883634015886578e+00,1.019090881713163033e-01
6.192375242018906961e-02,1.378514847565474322e-01,5.061737875849615653e-01,3.776551989872487969e+00,3.291885751114645320e+00,1.034344317141241837e-01
6.084932101348029809e-02,1.355827098111618556e-01,5.036960903557841096e-01,3.808118096718815959e+00,3.304688095212098276e+00,1.031994158006100254e-01
6.002386644360001994e-02,1.340227478661547289e-01,5.021044747017137100e-01,3.820589385215029221e+00,3.313397171128011465e+00,1.032541143946952983e-01
5.921393590648298816e-02,1.320543381027730889e-01,5.002136799363103847e-01,3.843605103824389690e+00,3.322619609771374272e+00,1.019979624548098956e-01
5.847311053008320825e-02,1.306189778246672761e-01,4.993856541710822161e-01,3.852652976942404717e+00,3.330527120118059070e+00,1.040975480832239813e-01
5.765788536662107971e-02,1.285499065321742684e-01,4.984679732558638388e-01,3.865964513127752689e+00,3.339753114083312546e+00,1.074133423882762672e-01
5.701534655578302524e-02,1.272154381570376191e-01,4.970844379211299957e-01,3.882027130862277797e+00,3.346667369259391123e+00,1.063340259221823153e-01
5.704556489074346509e-02,1.291747512964141475e-01,4.979560945112919135e-01,3.885931838691218054e+00,3.348844873777963915e+00,1.124877164539314078e-01
5.628627099161884195e-02,1.271027003098716412e-01,4.962833439272961722e-01,3.904759982765415138e+00,3.358123759623123483e+00,1.129779962426645107e-01
5.551124604438629345e-02,1.250988490809693821e-01,4.940471402730546302e-01,3.937271117550002142e+00,3.368272165517744110e+00,1.114069226035649951e-01
5.482463056152676179e-02,1.231329266069787487e-01,4.916727604182655198e-01,3.966609966955071176e+00,3.377065440866369617e+00,1.085521477357496295e-01
5.494025921524985784e-02,1.241064391292746177e-01,4.916987070981796992e-01,3.965659506765812914e+00,3.374125832290288507e+00,1.086049456453813677e-01
5.426054086097509277e-02,1.222564949476409452e-01,4.896240979103457791e-01,3.997922642462369502e+00,3.382536868135296970e+00,1.071829848345160069e-01
